日付,種別,名称,部,場所,曲順,曲名,センター1,センター2,備考,参照元1,参照元2,参照元3,※ライブ数集計用のユニーク文字列
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,12,扇風機,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,13,君が扇いでくれた,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,14,夏のFree&Easy,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,15,ロマンティックいか焼き,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,16,あの日 僕は咄嗟に嘘をついた,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,17,嫉妬の権利,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,18,ここにいる理由,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,19,誰よりそばにいたい,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,20,シークレットグラフィティー,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,21,狼に口笛を,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,22,13日の金曜日,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,23,自惚れビーチ,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,EN1,シンクロニシティ,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,EN2,ロマンスのスタート,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,EN3,太陽ノック,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,EN4,乃木坂の詩,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,EN5,羽根の記憶,,,ちはる、相楽卒業発表,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/5/20,アンダー,乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演,3,富士市文化会館 ロゼシアター 大ホール,WEN1,ハウス!,,,,https://www.nikkansports.com/entertainment/news/201805200000954.html,,,43240乃木坂46アンダーライブ全国ツアー2018 〜中部シリーズ〜 静岡公演3
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,1,自惚れビーチ,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,2,13日の金曜日,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,3,新しい世界,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,4,風船は生きている,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,5,アンダー,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,6,走れ!Bicycle,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,7,ロマンスのスタート,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,8,制服のマネキン,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,9,命は美しい,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,10,いつかできるから今日できる,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,11,ガールズルール,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,12,雲になればいい,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,13,でこぴん,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,14,釣り堀,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,15,Threefold choice,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,16,誰よりそばにいたい,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,17,あの日 僕は咄嗟に嘘をついた,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,18,シークレットグラフィティー,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,19,僕の衝動,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,20,トキトキメキメキ,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,21,三番目の風,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,22,逃げ水,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
2018/7/6,全体,真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～,1,明治神宮野球場/秩父宮ラグビー場,23,何度目の青空か?,,,,https://nogisakamichi46.net/nogizaka46-6th-year-birthday-live-setlist-3days,http://ikomach.blog.fc2.com/blog-entry-18815.html,,43287真夏の全国ツアー2018 東京公演 ～6th YEAR BIRTHDAY LIVE～1
